day;month;year;hour;weekday;holiday;temp;rain_1h;snow_1h;clouds_all;weather_main;traffic_volume
20;10;2012;8;7;0;281.19;0;0;100;Mist;2787
20;10;2012;8;7;0;281.19;0;0;100;Drizzle;2787
20;10;2012;9;7;0;281.7;0;0;100;Rain;3713
20;10;2012;9;7;0;281.7;0;0;100;Drizzle;3713
20;10;2012;9;7;0;281.7;0;0;100;Mist;3713
20;10;2012;9;7;0;281.7;0;0;100;Drizzle;3713
20;10;2012;10;7;0;282.02;0;0;100;Rain;3815
20;10;2012;10;7;0;282.02;0;0;100;Drizzle;3815
20;10;2012;10;7;0;282.02;0;0;100;Mist;3815
20;10;2012;10;7;0;282.02;0;0;100;Rain;3815
20;10;2012;11;7;0;282.35;0;0;100;Rain;4339
20;10;2012;11;7;0;282.35;0;0;100;Mist;4339
20;10;2012;11;7;0;282.35;0;0;100;Drizzle;4339
20;10;2012;12;7;0;282.71;0;0;100;Rain;4613
20;10;2012;12;7;0;282.71;0;0;100;Mist;4613
20;10;2012;12;7;0;282.71;0;0;100;Rain;4613
20;10;2012;12;7;0;282.71;0;0;100;Rain;4613
20;10;2012;13;7;0;283.31;0;0;48;Rain;4507
20;10;2012;14;7;0;283.79;0;0;90;Clouds;4452
20;10;2012;15;7;0;284.2;0;0;75;Clouds;4636
20;10;2012;16;7;0;284.32;0;0;90;Clouds;4810
20;10;2012;17;7;0;284.13;0;0;75;Clouds;5125
20;10;2012;18;7;0;283.14;0;0;40;Clouds;4337
20;10;2012;19;7;0;281.4;0;0;40;Clouds;3644
20;10;2012;20;7;0;280.47;0;0;20;Clouds;3107
20;10;2012;21;7;0;279.52;0;0;20;Clouds;2929
20;10;2012;22;7;0;278.85;0;0;48;Mist;2865
20;10;2012;23;7;0;278.12;0;0;48;Fog;2340
21;10;2012;0;1;0;277.94;0;0;48;Mist;1372
21;10;2012;8;1;0;275.93;0;0;60;Fog;1928
21;10;2012;8;1;0;275.93;0;0;60;Mist;1928
21;10;2012;17;1;0;284.09;0;0;75;Clouds;4695
21;10;2012;18;1;0;282.6;0;0;75;Clouds;4335
21;10;2012;22;1;0;281.72;0;0;90;Clouds;1583
21;10;2012;23;1;0;281.26;0;0;90;Clouds;959
22;10;2012;0;2;0;281.29;0;0;75;Clouds;498
22;10;2012;1;2;0;281.01;0;0;75;Clouds;306
22;10;2012;2;2;0;280.57;0;0;40;Clouds;259
22;10;2012;3;2;0;280.54;0;0;75;Clouds;324
22;10;2012;4;2;0;279.37;0;0;8;Mist;806
22;10;2012;5;2;0;279.18;0;0;8;Mist;2622
22;10;2012;6;2;0;279.05;0;0;8;Mist;5456
22;10;2012;10;2;0;282.7;0;0;38;Clear;4324
22;10;2012;11;2;0;286.17;0;0;40;Clouds;4378
22;10;2012;12;2;0;288.61;0;0;75;Clouds;4639
22;10;2012;13;2;0;290.59;0;0;20;Clouds;4546
22;10;2012;14;2;0;292.21;0;0;75;Clouds;5006
22;10;2012;15;2;0;293.56;0;0;75;Clouds;5361
22;10;2012;16;2;0;293.43;0;0;40;Clouds;6101
22;10;2012;17;2;0;293.4;0;0;40;Clouds;5781
22;10;2012;18;2;0;291.47;0;0;20;Clouds;4272
22;10;2012;19;2;0;289.17;0;0;20;Clouds;3091
22;10;2012;20;2;0;287.28;0;0;1;Clear;2434
22;10;2012;21;2;0;286.1;0;0;1;Clear;1984
22;10;2012;22;2;0;285.45;0;0;75;Clouds;1383
22;10;2012;23;2;0;285.33;0;0;90;Clouds;959
23;10;2012;0;3;0;285.07;0;0;90;Clouds;511
23;10;2012;1;3;0;284.58;0;0;90;Clouds;346
23;10;2012;2;3;0;283.88;0;0;75;Clouds;253
23;10;2012;3;3;0;283.55;0;0;75;Clouds;349
23;10;2012;4;3;0;282.85;0;0;20;Clouds;807
23;10;2012;5;3;0;282.42;0;0;20;Clouds;2669
23;10;2012;6;3;0;282.13;0;0;75;Clouds;5210
23;10;2012;7;3;0;281.85;0;0;40;Clouds;6083
23;10;2012;8;3;0;281.85;0;0;20;Clouds;5790
23;10;2012;9;3;0;283.07;0;0;75;Clouds;5484
23;10;2012;10;3;0;284.53;0;0;90;Clouds;4407
23;10;2012;11;3;0;285.6;0;0;75;Clouds;4725
23;10;2012;12;3;0;286.63;0;0;90;Clouds;4826
23;10;2012;13;3;0;286.75;0;0;99;Rain;4945
23;10;2012;14;3;0;287.97;0;0;90;Clouds;5065
23;10;2012;15;3;0;288.54;0;0;99;Thunderstorm;5618
23;10;2012;16;3;0;288.72;0;0;90;Clouds;6094
23;10;2012;17;3;0;288.53;0;0;90;Clouds;5844
23;10;2012;18;3;0;288.16;0;0;90;Clouds;4649
23;10;2012;19;3;0;287.59;0;0;90;Clouds;3180
23;10;2012;20;3;0;287.21;0;0;90;Clouds;2963
23;10;2012;21;3;0;286.29;0;0;90;Clouds;2450
23;10;2012;22;3;0;285.7;0;0;90;Clouds;1613
23;10;2012;23;3;0;285.61;0;0;90;Clouds;1021
24;10;2012;0;4;0;285.37;0;0;99;Drizzle;580
24;10;2012;0;4;0;285.37;0;0;99;Mist;580
24;10;2012;1;4;0;285.51;0;0;90;Clouds;298
24;10;2012;2;4;0;285.6;0;0;100;Haze;261
24;10;2012;3;4;0;285.99;0;0;100;Mist;408
24;10;2012;3;4;0;285.99;0;0;100;Haze;408
24;10;2012;4;4;0;285.94;0;0;100;Mist;793
24;10;2012;4;4;0;285.94;0;0;100;Thunderstorm;793
24;10;2012;5;4;0;285.97;0;0;90;Mist;2643
24;10;2012;5;4;0;285.97;0;0;90;Rain;2643
24;10;2012;5;4;0;285.97;0;0;90;Thunderstorm;2643
24;10;2012;6;4;0;285.73;0;0;90;Mist;5593
24;10;2012;6;4;0;285.73;0;0;90;Thunderstorm;5593
24;10;2012;6;4;0;285.73;0;0;90;Rain;5593
24;10;2012;6;4;0;285.73;0;0;90;Thunderstorm;5593
24;10;2012;7;4;0;285.5;0;0;90;Rain;5722
24;10;2012;7;4;0;285.5;0;0;90;Mist;5722
24;10;2012;8;4;0;285.55;0;0;90;Drizzle;5607
24;10;2012;8;4;0;285.55;0;0;90;Mist;5607
24;10;2012;8;4;0;285.55;0;0;90;Rain;5607
24;10;2012;8;4;0;285.55;0;0;90;Thunderstorm;5607
24;10;2012;9;4;0;285.93;0;0;90;Drizzle;5492
24;10;2012;9;4;0;285.93;0;0;90;Mist;5492
24;10;2012;9;4;0;285.93;0;0;90;Rain;5492
24;10;2012;10;4;0;286.34;0;0;90;Mist;4542
24;10;2012;11;4;0;286.82;0;0;90;Mist;4720
24;10;2012;11;4;0;286.82;0;0;90;Fog;4720
24;10;2012;12;4;0;288.36;0;0;90;Mist;4982
24;10;2012;12;4;0;288.36;0;0;90;Haze;4982
24;10;2012;12;4;0;288.36;0;0;90;Fog;4982
24;10;2012;13;4;0;289.08;0;0;90;Haze;5032
24;10;2012;13;4;0;289.08;0;0;90;Mist;5032
24;10;2012;13;4;0;289.08;0;0;90;Fog;5032
24;10;2012;14;4;0;289.88;0;0;90;Mist;5212
24;10;2012;14;4;0;289.88;0;0;90;Haze;5212
24;10;2012;15;4;0;290.24;0;0;90;Mist;5661
24;10;2012;15;4;0;290.24;0;0;90;Haze;5661
24;10;2012;15;4;0;290.24;0;0;90;Rain;5661
24;10;2012;16;4;0;290.01;0;0;90;Mist;5812
24;10;2012;17;4;0;289.62;0;0;90;Haze;5855
24;10;2012;17;4;0;289.62;0;0;90;Mist;5855
24;10;2012;18;4;0;289.61;0;0;90;Haze;4416
24;10;2012;18;4;0;289.61;0;0;90;Mist;4416
24;10;2012;19;4;0;289.06;0;0;90;Mist;3118
24;10;2012;20;4;0;288.34;0;0;75;Haze;2877
24;10;2012;20;4;0;288.34;0;0;75;Mist;2877
24;10;2012;21;4;0;287.06;0;0;20;Mist;2498
24;10;2012;22;4;0;287.41;0;0;75;Mist;1701
24;10;2012;23;4;0;287.52;0;0;90;Mist;1028
25;10;2012;0;5;0;287.81;0;0;90;Mist;578
25;10;2012;1;5;0;287.29;0;0;75;Mist;354
25;10;2012;2;5;0;287.23;0;0;90;Mist;272
25;10;2012;3;5;0;286.44;0;0;90;Mist;370
25;10;2012;4;5;0;285.32;0;0;90;Mist;809
25;10;2012;4;5;0;285.32;0;0;90;Fog;809
25;10;2012;5;5;0;285.43;0;0;90;Mist;2641
25;10;2012;6;5;0;285.53;0;0;75;Mist;4957
25;10;2012;7;5;0;285.2;0;0;90;Mist;6036
25;10;2012;7;5;0;285.2;0;0;90;Fog;6036
25;10;2012;8;5;0;285.02;0;0;90;Mist;5309
25;10;2012;10;5;0;286.43;0;0;90;Mist;4438
25;10;2012;11;5;0;287.36;0;0;90;Mist;4723
25;10;2012;12;5;0;287.6;0;0;90;Mist;4879
25;10;2012;13;5;0;287.29;0;0;90;Clouds;5062
25;10;2012;14;5;0;286.41;0;0;90;Rain;5450
25;10;2012;14;5;0;286.41;0;0;90;Mist;5450
25;10;2012;14;5;0;286.41;0;0;90;Drizzle;5450
25;10;2012;14;5;0;286.41;0;0;90;Drizzle;5450
25;10;2012;15;5;0;285.8;0;0;90;Drizzle;5888
25;10;2012;15;5;0;285.8;0;0;90;Mist;5888
25;10;2012;15;5;0;285.8;0;0;90;Rain;5888
25;10;2012;15;5;0;285.8;0;0;90;Drizzle;5888
25;10;2012;15;5;0;285.8;0;0;90;Rain;5888
25;10;2012;16;5;0;285.29;0;0;90;Rain;6473
25;10;2012;16;5;0;285.29;0;0;90;Mist;6473
25;10;2012;16;5;0;285.29;0;0;90;Drizzle;6473
25;10;2012;17;5;0;284.77;0;0;90;Rain;6488
25;10;2012;17;5;0;284.77;0;0;90;Mist;6488
25;10;2012;17;5;0;284.77;0;0;90;Rain;6488
25;10;2012;18;5;0;284.29;0;0;90;Drizzle;5351
25;10;2012;18;5;0;284.29;0;0;90;Mist;5351
25;10;2012;18;5;0;284.29;0;0;90;Rain;5351
25;10;2012;18;5;0;284.29;0;0;90;Rain;5351
25;10;2012;19;5;0;283.79;0;0;90;Drizzle;3500
25;10;2012;19;5;0;283.79;0;0;90;Mist;3500
25;10;2012;19;5;0;283.79;0;0;90;Rain;3500
25;10;2012;20;5;0;283.44;0;0;90;Rain;2856
25;10;2012;20;5;0;283.44;0;0;90;Mist;2856
25;10;2012;20;5;0;283.44;0;0;90;Drizzle;2856
25;10;2012;21;5;0;283.22;0;0;90;Rain;2587
25;10;2012;21;5;0;283.22;0;0;90;Mist;2587
25;10;2012;21;5;0;283.22;0;0;90;Drizzle;2587
25;10;2012;22;5;0;282.82;0;0;90;Clouds;1979
25;10;2012;23;5;0;282.13;0;0;90;Clouds;1284
26;10;2012;0;6;0;281.05;0;0;90;Rain;665
26;10;2012;0;6;0;281.05;0;0;90;Rain;665
26;10;2012;0;6;0;281.05;0;0;90;Drizzle;665
26;10;2012;1;6;0;280.44;0;0;90;Drizzle;432
26;10;2012;1;6;0;280.44;0;0;90;Rain;432
26;10;2012;2;6;0;280.07;0;0;90;Rain;326
26;10;2012;2;6;0;280.07;0;0;90;Mist;326
26;10;2012;2;6;0;280.07;0;0;90;Drizzle;326
26;10;2012;3;6;0;279.54;0;0;90;Rain;380
26;10;2012;3;6;0;279.54;0;0;90;Mist;380
26;10;2012;3;6;0;279.54;0;0;90;Drizzle;380
26;10;2012;3;6;0;279.54;0;0;90;Drizzle;380
26;10;2012;4;6;0;278.93;0;0;90;Rain;705
26;10;2012;4;6;0;278.93;0;0;90;Mist;705
26;10;2012;4;6;0;278.93;0;0;90;Rain;705
26;10;2012;4;6;0;278.93;0;0;90;Drizzle;705
26;10;2012;4;6;0;278.93;0;0;90;Drizzle;705
26;10;2012;5;6;0;278.27;0;0;90;Rain;2430
26;10;2012;5;6;0;278.27;0;0;90;Mist;2430
26;10;2012;5;6;0;278.27;0;0;90;Rain;2430
26;10;2012;5;6;0;278.27;0;0;90;Thunderstorm;2430
26;10;2012;6;6;0;278.07;0;0;90;Rain;5426
26;10;2012;6;6;0;278.07;0;0;90;Mist;5426
26;10;2012;6;6;0;278.07;0;0;90;Rain;5426
26;10;2012;7;6;0;277.53;0;0;90;Rain;6499
26;10;2012;7;6;0;277.53;0;0;90;Rain;6499
26;10;2012;8;6;0;276.23;0;0;90;Rain;5856
26;10;2012;8;6;0;276.23;0;0;90;Mist;5856
26;10;2012;8;6;0;276.23;0;0;90;Rain;5856
26;10;2012;9;6;0;275.66;0;0;90;Rain;5234
26;10;2012;9;6;0;275.66;0;0;90;Mist;5234
26;10;2012;9;6;0;275.66;0;0;90;Snow;5234
26;10;2012;10;6;0;275.02;0;0;90;Rain;4695
26;10;2012;10;6;0;275.02;0;0;90;Mist;4695
26;10;2012;10;6;0;275.02;0;0;90;Rain;4695
26;10;2012;10;6;0;275.02;0;0;90;Snow;4695
26;10;2012;11;6;0;275.03;0;0;90;Rain;5341
26;10;2012;11;6;0;275.03;0;0;90;Snow;5341
26;10;2012;11;6;0;275.03;0;0;90;Mist;5341
26;10;2012;11;6;0;275.03;0;0;90;Rain;5341
26;10;2012;12;6;0;274.5;0;0;90;Mist;5943
26;10;2012;12;6;0;274.5;0;0;90;Snow;5943
26;10;2012;13;6;0;275.01;0;0;90;Snow;5874
26;10;2012;14;6;0;275.38;0;0;90;Snow;5879
26;10;2012;14;6;0;275.38;0;0;90;Mist;5879
26;10;2012;15;6;0;275.85;0;0;90;Snow;6060
26;10;2012;16;6;0;276.56;0;0;90;Clouds;6348
26;10;2012;17;6;0;276.7;0;0;90;Clouds;5955
26;10;2012;18;6;0;276.71;0;0;90;Clouds;5341
26;10;2012;19;6;0;276.43;0;0;90;Clouds;4144
26;10;2012;20;6;0;276.23;0;0;90;Clouds;3249
26;10;2012;21;6;0;275.99;0;0;75;Clouds;3017
26;10;2012;22;6;0;276.28;0;0;90;Clouds;2765
26;10;2012;23;6;0;276.28;0;0;90;Clouds;1894
27;10;2012;0;7;0;276.01;0;0;90;Clouds;1159
27;10;2012;1;7;0;275.36;0;0;90;Clouds;822
27;10;2012;2;7;0;274.93;0;0;20;Clouds;641
27;10;2012;3;7;0;274.28;0;0;20;Clouds;411
27;10;2012;4;7;0;274.01;0;0;1;Clear;468
27;10;2012;5;7;0;273.71;0;0;1;Clear;723
27;10;2012;6;7;0;273.43;0;0;1;Clear;1415
27;10;2012;7;7;0;273.65;0;0;20;Clouds;2191
27;10;2012;8;7;0;274.58;0;0;75;Clouds;3185
27;10;2012;9;7;0;275.39;0;0;90;Clouds;4076
27;10;2012;10;7;0;275.44;0;0;0;Clear;4522
27;10;2012;11;7;0;276.11;0;0;90;Clouds;6012
27;10;2012;12;7;0;276.48;0;0;90;Clouds;5975
27;10;2012;13;7;0;276.5;0;0;90;Clouds;5307
27;10;2012;14;7;0;276.56;0;0;90;Clouds;4678
27;10;2012;15;7;0;276.61;0;0;90;Clouds;4405
27;10;2012;16;7;0;276.9;0;0;90;Clouds;4403
27;10;2012;17;7;0;276.61;0;0;90;Clouds;4311
27;10;2012;18;7;0;276.34;0;0;90;Clouds;4198
27;10;2012;19;7;0;275.96;0;0;90;Clouds;3475
27;10;2012;20;7;0;275.6;0;0;90;Clouds;3078
27;10;2012;21;7;0;274.86;0;0;90;Clouds;2931
27;10;2012;22;7;0;274.05;0;0;20;Clouds;2941
27;10;2012;23;7;0;273.62;0;0;20;Clouds;2240
28;10;2012;0;1;0;273.52;0;0;20;Clouds;1564
28;10;2012;1;1;0;273.54;0;0;90;Clouds;795
28;10;2012;2;1;0;273.63;0;0;90;Clouds;447
28;10;2012;3;1;0;273.63;0;0;90;Clouds;443
28;10;2012;4;1;0;273.22;0;0;90;Clouds;330
28;10;2012;5;1;0;272.75;0;0;75;Clouds;453
28;10;2012;6;1;0;272.16;0;0;75;Clouds;755
28;10;2012;7;1;0;271.06;0;0;20;Clouds;953
28;10;2012;8;1;0;270.68;0;0;1;Clear;1650
28;10;2012;9;1;0;272.6;0;0;1;Clear;2442
28;10;2012;10;1;0;274.06;0;0;1;Clear;3230
28;10;2012;11;1;0;275.81;0;0;1;Clear;3575
28;10;2012;12;1;0;277.54;0;0;20;Clouds;4139
28;10;2012;13;1;0;278.54;0;0;40;Clouds;3892
28;10;2012;14;1;0;278.97;0;0;40;Clouds;3989
28;10;2012;15;1;0;278.91;0;0;75;Clouds;4294
28;10;2012;16;1;0;278.81;0;0;75;Clouds;4521
28;10;2012;17;1;0;278.27;0;0;75;Clouds;4280
28;10;2012;18;1;0;276.67;0;0;75;Clouds;3945
28;10;2012;19;1;0;275.86;0;0;75;Clouds;3169
28;10;2012;20;1;0;274.29;0;0;75;Clouds;2772
28;10;2012;21;1;0;273.37;0;0;75;Clouds;2213
28;10;2012;22;1;0;272.77;0;0;75;Clouds;1570
28;10;2012;23;1;0;272.01;0;0;75;Clouds;1065
29;10;2012;0;2;0;271.78;0;0;40;Clouds;530
29;10;2012;1;2;0;271.41;0;0;75;Haze;331
29;10;2012;2;2;0;271.46;0;0;75;Mist;270
29;10;2012;3;2;0;271.76;0;0;75;Clouds;316
29;10;2012;4;2;0;272.24;0;0;90;Clouds;799
29;10;2012;5;2;0;271.98;0;0;90;Clouds;2513
29;10;2012;6;2;0;271.53;0;0;40;Clouds;5503
29;10;2012;7;2;0;271.46;0;0;40;Clouds;6642
29;10;2012;8;2;0;271.7;0;0;40;Clouds;6195
29;10;2012;9;2;0;273.26;0;0;75;Clouds;5246
29;10;2012;10;2;0;274.9;0;0;90;Clouds;4460
29;10;2012;11;2;0;276.33;0;0;90;Clouds;4580
29;10;2012;12;2;0;277.58;0;0;90;Snow;4771
29;10;2012;13;2;0;278.5;0;0;90;Clouds;4836
29;10;2012;14;2;0;279.3;0;0;90;Clouds;5138
29;10;2012;15;2;0;279.89;0;0;90;Clouds;5606
29;10;2012;16;2;0;280.11;0;0;40;Clouds;6120
29;10;2012;17;2;0;279.82;0;0;40;Clouds;5985
29;10;2012;18;2;0;278.69;0;0;40;Clouds;4418
29;10;2012;19;2;0;277.75;0;0;40;Clouds;3089
29;10;2012;20;2;0;276.77;0;0;40;Clouds;2636
29;10;2012;21;2;0;276.61;0;0;75;Clouds;2117
29;10;2012;22;2;0;276.06;0;0;75;Clouds;1437
29;10;2012;23;2;0;275.22;0;0;20;Clouds;920
30;10;2012;0;3;0;274.75;0;0;20;Clouds;600
30;10;2012;1;3;0;274.24;0;0;20;Clouds;393
30;10;2012;2;3;0;273.47;0;0;20;Clouds;298
30;10;2012;3;3;0;273.5;0;0;1;Clear;352
30;10;2012;4;3;0;273.15;0;0;75;Clouds;762
30;10;2012;5;3;0;273;0;0;20;Clouds;2519
30;10;2012;6;3;0;272.69;0;0;20;Clouds;5478
30;10;2012;7;3;0;273.08;0;0;40;Clouds;6728
30;10;2012;8;3;0;273.91;0;0;75;Clouds;5972
30;10;2012;9;3;0;274.82;0;0;75;Clouds;5280
30;10;2012;10;3;0;276.16;0;0;75;Clouds;4626
30;10;2012;11;3;0;277.69;0;0;90;Clouds;4947
30;10;2012;12;3;0;278.47;0;0;90;Clouds;5125
30;10;2012;13;3;0;279.12;0;0;90;Clouds;5130
30;10;2012;14;3;0;279.28;0;0;90;Clouds;5394
30;10;2012;15;3;0;280.19;0;0;90;Clouds;5837
30;10;2012;16;3;0;280.5;0;0;90;Clouds;6222
30;10;2012;17;3;0;280.3;0;0;90;Clouds;5992
30;10;2012;18;3;0;279.58;0;0;75;Clouds;4578
30;10;2012;19;3;0;278.78;0;0;75;Clouds;3246
30;10;2012;20;3;0;278.5;0;0;90;Clouds;2834
30;10;2012;21;3;0;276.93;0;0;75;Clouds;2578
30;10;2012;22;3;0;276.03;0;0;40;Clouds;1979
30;10;2012;23;3;0;275.01;0;0;40;Clouds;1326
31;10;2012;0;4;0;273.87;0;0;40;Clouds;541
31;10;2012;1;4;0;272.99;0;0;1;Clear;346
31;10;2012;2;4;0;272.41;0;0;1;Clear;265
31;10;2012;3;4;0;272.31;0;0;1;Clear;338
31;10;2012;4;4;0;272.39;0;0;1;Clear;765
31;10;2012;5;4;0;271.73;0;0;1;Clear;2611
31;10;2012;6;4;0;271.54;0;0;1;Clear;5577
31;10;2012;7;4;0;271.12;0;0;1;Clear;6908
31;10;2012;8;4;0;271.17;0;0;20;Clouds;6079
31;10;2012;9;4;0;273.11;0;0;20;Clouds;5309
31;10;2012;10;4;0;276.01;0;0;20;Clouds;4567
31;10;2012;11;4;0;278.27;0;0;20;Clouds;4804
31;10;2012;12;4;0;279.84;0;0;20;Clouds;5041
31;10;2012;13;4;0;280.68;0;0;40;Clouds;5051
31;10;2012;14;4;0;281.22;0;0;20;Clouds;5274
31;10;2012;15;4;0;281.8;0;0;20;Clouds;5936
31;10;2012;16;4;0;282.2;0;0;40;Clouds;6128
31;10;2012;17;4;0;281.48;0;0;20;Clouds;5821
31;10;2012;18;4;0;280;0;0;20;Clouds;4040
31;10;2012;19;4;0;278.48;0;0;20;Clouds;2711
31;10;2012;20;4;0;276.86;0;0;20;Clouds;2690
31;10;2012;21;4;0;275.45;0;0;1;Clear;2539
31;10;2012;22;4;0;274.05;0;0;1;Clear;1925
31;10;2012;23;4;0;272.75;0;0;1;Clear;1471
1;11;2012;0;5;0;271.73;0;0;1;Clear;716
1;11;2012;1;5;0;270.91;0;0;1;Clear;453
1;11;2012;2;5;0;270.15;0;0;1;Clear;324
1;11;2012;3;5;0;269.68;0;0;1;Clear;390
1;11;2012;4;5;0;269.44;0;0;1;Clear;775
1;11;2012;5;5;0;268.96;0;0;1;Clear;2572
1;11;2012;6;5;0;268.61;0;0;1;Clear;5595
1;11;2012;7;5;0;268.74;0;0;1;Clear;6852
1;11;2012;8;5;0;268.45;0;0;20;Clouds;5892
1;11;2012;9;5;0;270.9;0;0;1;Clear;5327
1;11;2012;10;5;0;273.45;0;0;1;Clear;4756
1;11;2012;11;5;0;275.9;0;0;20;Clouds;5073
1;11;2012;12;5;0;278.7;0;0;20;Clouds;5286
1;11;2012;13;5;0;280.25;0;0;20;Clouds;5189
1;11;2012;14;5;0;281.67;0;0;1;Clear;5495
1;11;2012;15;5;0;283.03;0;0;1;Clear;5713
1;11;2012;16;5;0;283.13;0;0;1;Clear;6317
1;11;2012;17;5;0;283.04;0;0;20;Clouds;6306
1;11;2012;18;5;0;281.3;0;0;20;Clouds;4867
1;11;2012;19;5;0;279.84;0;0;40;Clouds;3501
1;11;2012;20;5;0;278.88;0;0;40;Clouds;3110
1;11;2012;21;5;0;278.51;0;0;90;Clouds;2727
1;11;2012;22;5;0;279.26;0;0;90;Clouds;1825
1;11;2012;23;5;0;279.21;0;0;90;Drizzle;1222
2;11;2012;0;6;0;278.85;0;0;90;Clouds;611
2;11;2012;1;6;0;277.59;0;0;75;Haze;441
2;11;2012;2;6;0;277.01;0;0;40;Clouds;331
2;11;2012;3;6;0;277.15;0;0;75;Clouds;365
2;11;2012;4;6;0;277.9;0;0;75;Clouds;708
2;11;2012;5;6;0;278.31;0;0;90;Clouds;2379
2;11;2012;6;6;0;278.63;0;0;90;Clouds;5236
2;11;2012;7;6;0;278.22;0;0;90;Clouds;6509
2;11;2012;8;6;0;277.58;0;0;75;Clouds;5723
2;11;2012;9;6;0;278.02;0;0;40;Clouds;5239
2;11;2012;10;6;0;278.37;0;0;90;Clouds;4723
2;11;2012;11;6;0;278.78;0;0;90;Clouds;5330
2;11;2012;12;6;0;278.78;0;0;75;Clouds;5403
2;11;2012;13;6;0;279.59;0;0;75;Clouds;5446
2;11;2012;14;6;0;279.64;0;0;1;Clear;5669
2;11;2012;15;6;0;280;0;0;40;Clouds;6093
2;11;2012;16;6;0;279.76;0;0;40;Clouds;6323
2;11;2012;17;6;0;278.9;0;0;40;Clouds;5856
2;11;2012;18;6;0;277.06;0;0;40;Clouds;4987
2;11;2012;19;6;0;275.29;0;0;40;Clouds;3681
2;11;2012;20;6;0;274.98;0;0;20;Clouds;2902
2;11;2012;21;6;0;273.31;0;0;20;Clouds;2929
2;11;2012;22;6;0;272.77;0;0;1;Clear;2728
2;11;2012;23;6;0;272.06;0;0;1;Clear;1693
3;11;2012;0;7;0;272.01;0;0;20;Clouds;1166
3;11;2012;1;7;0;271.8;0;0;75;Clouds;724
3;11;2012;2;7;0;271.3;0;0;75;Clouds;568
3;11;2012;3;7;0;270.41;0;0;20;Clouds;343
3;11;2012;4;7;0;269.9;0;0;20;Clouds;383
3;11;2012;5;7;0;269.56;0;0;1;Clear;703
3;11;2012;6;7;0;269.39;0;0;20;Clouds;1229
3;11;2012;7;7;0;269.24;0;0;20;Clouds;2057
3;11;2012;8;7;0;268.99;0;0;40;Clouds;3246
3;11;2012;9;7;0;271.47;0;0;75;Clouds;4390
3;11;2012;10;7;0;272.85;0;0;75;Clouds;4573
3;11;2012;11;7;0;273.93;0;0;75;Clouds;4269
3;11;2012;12;7;0;274.85;0;0;75;Clouds;4833
3;11;2012;13;7;0;275.43;0;0;75;Clouds;4442
3;11;2012;14;7;0;275.73;0;0;40;Clouds;4397
3;11;2012;15;7;0;275.9;0;0;40;Clouds;4314
3;11;2012;16;7;0;276.29;0;0;75;Clouds;4413
3;11;2012;17;7;0;276.41;0;0;75;Clouds;4125
3;11;2012;18;7;0;276.29;0;0;75;Clouds;4004
3;11;2012;19;7;0;276.13;0;0;90;Clouds;3404
3;11;2012;20;7;0;275.93;0;0;90;Clouds;2777
3;11;2012;21;7;0;275.93;0;0;90;Clouds;2579
3;11;2012;22;7;0;275.67;0;0;90;Clouds;2552
3;11;2012;23;7;0;275.58;0;0;90;Clouds;1952
4;11;2012;0;1;0;275.67;0;0;90;Clouds;2125
4;11;2012;1;1;0;275.6;0;0;90;Clouds;730
4;11;2012;1;1;0;275.77;0;0;90;Clouds;730
4;11;2012;2;1;0;275.42;0;0;90;Clouds;345
4;11;2012;3;1;0;275.47;0;0;90;Clouds;223
4;11;2012;5;1;0;275.33;0;0;90;Clouds;488
4;11;2012;6;1;0;275.08;0;0;90;Clouds;710
4;11;2012;7;1;0;275.08;0;0;90;Clouds;1165
4;11;2012;8;1;0;275.09;0;0;90;Rain;2067
4;11;2012;8;1;0;275.09;0;0;90;Snow;2067
4;11;2012;9;1;0;275.44;0;0;90;Clouds;2911
4;11;2012;10;1;0;276.1;0;0;90;Clouds;3527
4;11;2012;11;1;0;276.45;0;0;90;Clouds;3765
4;11;2012;12;1;0;276.76;0;0;90;Clouds;4063
4;11;2012;13;1;0;277.11;0;0;90;Clouds;4043
4;11;2012;14;1;0;278.13;0;0;90;Clouds;4200
4;11;2012;15;1;0;278.44;0;0;90;Clouds;4105
4;11;2012;16;1;0;278.44;0;0;90;Clouds;4015
4;11;2012;17;1;0;278.09;0;0;90;Clouds;3620
4;11;2012;18;1;0;277.72;0;0;90;Clouds;3652
4;11;2012;19;1;0;277.41;0;0;90;Clouds;2837
4;11;2012;20;1;0;277.2;0;0;90;Clouds;2446
4;11;2012;21;1;0;277.06;0;0;90;Clouds;1950
4;11;2012;22;1;0;276.7;0;0;90;Clouds;1451
4;11;2012;23;1;0;276.54;0;0;90;Rain;999
5;11;2012;0;2;0;276.07;0;0;90;Clouds;1720
5;11;2012;1;2;0;275.67;0;0;75;Clouds;1299
5;11;2012;2;2;0;274.97;0;0;40;Clouds;304
5;11;2012;3;2;0;274.86;0;0;20;Clouds;412
5;11;2012;4;2;0;273.45;0;0;75;Mist;753
5;11;2012;5;2;0;272.66;0;0;20;Clouds;2562
5;11;2012;6;2;0;272.18;0;0;20;Clouds;5658
5;11;2012;7;2;0;272.32;0;0;1;Clear;6877
5;11;2012;8;2;0;272.69;0;0;90;Clouds;5981
5;11;2012;9;2;0;274.26;0;0;90;Clouds;4999
5;11;2012;10;2;0;275.99;0;0;90;Clouds;4408
5;11;2012;11;2;0;277.35;0;0;90;Clouds;4575
